good = 5.019051148504274, bad = 5.076802884615384
good = 5.046915731837607, bad = 5.102427884615384
good = 5.064394898504273, bad = 5.162511217948718
good = 5.114478018509268, bad = 5.162511217948718
good = 5.124946768509268, bad = 5.162511217948718
good = 5.178620754995754, bad = 5.175743199930699
good = 5.203360338329087, bad = 5.183034866597366
good = 5.261693671662422, bad = 5.215326533264033
good = 5.298606568981996, bad = 5.215326533264033
good = 5.346184889784001, bad = 5.482657360331701
good = 5.486652203902631, bad = 5.508928245878902
good = 5.492511578902631, bad = 5.522990745878903
good = 5.509542828902632, bad = 5.522990745878903
good = 5.530800096344492, bad = 5.522990745878903
good = 5.570814220638278, bad = 5.522990745878903
good = 5.625591006352563, bad = 5.5485264601646165
good = 5.681719725346431, bad = 5.5485264601646165
good = 5.713053058679764, bad = 6.030901460164617
good = 5.740287681695637, bad = 6.0526177300058865
good = 5.790271631361789, bad = 6.134397391022835
good = 5.830375798028457, bad = 6.134397391022835
good = 5.883114052421123, bad = 6.134397391022835
good = 5.895833350666736, bad = 6.134397391022835
good = 5.919965295111182, bad = 6.134397391022835
good = 5.993944371590257, bad = 6.184700421325865
good = 6.012675989237316, bad = 6.195509244855277
good = 6.054255850348427, bad = 6.195509244855277
good = 6.064374897967474, bad = 6.237175911521944
good = 6.100833231300807, bad = 6.255092578188611
good = 6.108332329424903, bad = 6.293660399256432
good = 6.122383992011603, bad = 6.337663357232768
good = 6.153146655212763, bad = 6.337663357232768
good = 6.1806217077337715, bad = 6.337663357232768
good = 6.304279693844883, bad = 6.357489746121656
good = 6.373593929955994, bad = 6.389677246121656
good = 6.386614763289327, bad = 6.43863557945499
good = 6.408454214347526, bad = 6.43863557945499
good = 6.448849235992549, bad = 6.529003544822956
good = 6.480817080195447, bad = 6.336124684942344
good = 6.535159185458605, bad = 6.336124684942344
good = 6.565618337792756, bad = 6.365456556228355
good = 6.569197883247302, bad = 6.365456556228355
good = 6.5912812165806365, bad = 6.365456556228355
good = 6.593468716580636, bad = 6.365456556228355
good = 6.617340244358416, bad = 6.451567667339466
good = 6.6261944110250806, bad = 6.461984334006132
good = 6.648850661025082, bad = 6.508859334006132
good = 6.663301418600839, bad = 6.516548727945526
good = 6.6826334916050225, bad = 6.516548727945526
good = 6.698414095935208, bad = 6.516548727945526
good = 6.701396030237272, bad = 6.4909329088773635
good = 6.713071468833763, bad = 6.4909329088773635
good = 6.73425736626966, bad = 6.454860878425983
good = 6.721996017401738, bad = 6.4829981333279445
good = 6.727621017401738, bad = 6.485498133327944
good = 6.746512900819821, bad = 6.485498133327944
good = 6.76727182939125, bad = 6.432038632214467
