good = 5.256457309582309, bad = 5.521908271908273
good = 5.391445054680348, bad = 5.521908271908273
good = 5.541445054680349, bad = 5.580241605241605
good = 5.665834935632728, bad = 5.646908271908273
good = 5.745813383908589, bad = 5.834666892597927
good = 5.865464357934565, bad = 6.023205853636888
good = 6.0711284204345635, bad = 6.148987103636889
good = 6.166172612353755, bad = 6.234971952121737
good = 6.218255945687089, bad = 6.359971952121738
good = 6.2805476123537565, bad = 6.359971952121738
good = 6.361797612353756, bad = 6.359971952121738
good = 6.4277698345759795, bad = 6.447471952121736
good = 6.5498039131294545, bad = 6.649499155657561
good = 6.598716970373629, bad = 6.763739277238109
good = 6.673409430691089, bad = 6.804612293111124
good = 6.733305264024422, bad = 6.81502895977779
good = 6.802219737708633, bad = 6.848055275567265
good = 6.835553071041967, bad = 6.848055275567265
good = 6.880865571041967, bad = 6.862638608900597
good = 6.907740571041967, bad = 6.891805275567264
good = 6.9106572377086355, bad = 6.911805275567264
good = 6.9157762853276825, bad = 6.934067180329169
good = 6.994918280941719, bad = 7.1351965662940815
good = 7.018730541478118, bad = 7.143089286600595
good = 7.072897208144783, bad = 7.143089286600595
good = 7.090397208144783, bad = 7.206422619933928
good = 7.141270369909488, bad = 7.24035644346334
good = 7.19068009213171, bad = 7.25660644346334
good = 7.204489615941235, bad = 7.279463586320483
good = 7.2738314720018415, bad = 7.297474949956848
good = 7.30351897200184, bad = 7.303724949956847
good = 7.3654981386685066, bad = 7.41080828329018
good = 7.4001707577161255, bad = 7.487593997575894
good = 7.47342625222162, bad = 7.487593997575894
good = 7.530331014126382, bad = 7.487593997575894
good = 7.538544896193969, bad = 7.713288442020339
good = 7.559829618416191, bad = 7.732489830909228
good = 7.542113938368036, bad = 7.732489830909228
good = 7.589254895814845, bad = 7.784617490483696
good = 7.639106086291036, bad = 7.884617490483697
good = 7.7167139477525994, bad = 7.926021494844884
good = 7.79156513822879, bad = 7.926021494844884
good = 7.830615178101199, bad = 7.969604885138796
good = 7.832024814420629, bad = 8.065438218472131
good = 7.917701897753961, bad = 8.113007662916578
good = 7.967934843683144, bad = 8.129343447230303
good = 7.986511232572035, bad = 8.13976011389697
good = 7.998438315905369, bad = 8.124640711742929
good = 8.006104292993516, bad = 8.108330791312396
good = 8.031139015215738, bad = 8.141644283375888
